X,y
99.3206978,5939.441068
40.49301033,1110.673401
55.35048861,2346.004414
63.9382612,2672.828947
54.20983886,1371.676095
58.56785749,2243.957468
73.80085642,3385.903677
38.96679429,1244.996258
35.20637081,487.8137807
71.14355586,3544.184096
10.53037757,22.82826482
17.03549518,47.03992591
68.38830972,2793.767914
10.97629103,69.19300657
43.48762531,822.9152524
4.367692019,29.73500263
6.229854449,10.40618763
97.43956712,6102.892738
95.02180481,5196.513681
41.48910623,877.1146237
83.20566815,4539.286637
66.39260017,2234.470048
53.89918582,1712.54946
36.65819474,975.5467389
41.93028632,1145.660086
86.84623779,5038.946183
7.544363041,63.49442275
84.36966108,3900.169443
62.80868545,2202.842869
65.14079511,3040.842288
37.65329578,1000.41005
72.77864698,3523.22793
62.903498,2207.312838
83.98890348,4324.898935
76.86022646,3814.136941
53.79699966,1762.202547
78.24936613,4125.565626
18.58094987,179.7887017
3.537371432,47.43150654
10.88569482,101.0905018
74.04602024,3877.297231
20.9856963,264.636115
21.44366115,308.4866428
31.67683099,643.0232262
53.07194879,1926.204683
72.893229,2988.908015
66.99051435,2793.133595
29.17069399,644.362506
66.67744368,2274.106499
77.13272221,3719.457515
65.79368056,2293.738724
81.25980382,5041.249148
10.15580127,169.2405239
78.77790506,3679.432437
56.09583932,1587.838622
4.591631417,9.220781575
23.53270523,484.6677845
97.94538136,6064.123036
85.0976209,4463.727333
7.625569639,23.40100308
80.954119,4214.989262
8.167065555,39.77981231
79.20279763,4042.149511
80.30006708,3884.89343
46.38119085,919.0046282
10.36870403,40.39197552
46.48091896,1456.479959
61.17840086,2083.736058
51.98767848,2023.443525
80.78420381,3886.111455
77.37076036,2910.96959
86.77348616,4519.956704
68.28546723,3293.272458
94.62658878,5071.311513
47.03889776,1774.199681
49.6815946,1588.367918
81.07041933,4351.664758
89.69706487,4504.579805
94.49119508,5314.267083
8.344015084,137.5610458
85.6591181,5041.710663
87.00361117,4624.26801
36.81658882,1264.93678
16.37100922,171.2572267
99.03866734,6346.474813
91.31411871,5664.602317
59.22037528,2411.242666
84.74136152,4159.896574
64.81901172,2595.629626
73.08381232,3285.034639
54.02251662,2032.14998
43.33988648,980.6269619
2.669470292,33.77887051
96.47489442,5621.052679
63.07908374,2317.470635
18.30385981,241.2436021
76.20141762,3055.129676
85.05017751,4495.250976
32.2113037,692.8053221
28.04947712,342.4432346
59.49423555,2454.303107
99.05113636,6117.7855
72.08360131,3487.24937
29.41893045,339.8358226
83.93062199,3978.904157
8.875603637,125.3656663
19.47940434,381.3667226
98.84386352,6261.072289
13.08031085,95.58247317
91.88001541,5274.42943
59.94200515,2605.915509
12.26557529,213.0175805
45.93225459,1209.195919
52.66834475,1219.302442
16.96699996,142.392644
82.24156939,4627.555716
13.51894428,65.5123765
57.33913815,1705.302313
90.65130951,4758.164366
35.87116114,1082.894373
14.73057445,154.6614631
81.15579125,4504.145229
82.61922642,3413.178193
0.583110424,4.187942606
4.303756335,23.36568135
70.12160054,3277.553816
10.78994772,17.69391215
60.66166394,2430.037141
29.49282586,395.2019847
